image_path,emotion,dominant_emotion,age,gender
datasets/human_images/gender_dataset/men/601.jpg,"{'angry': np.float32(1.4045886), 'disgust': np.float32(2.1591783e-10), 'fear': np.float32(21.21616), 'happy': np.float32(7.917917e-06), 'sad': np.float32(31.473726), 'surprise': np.float32(0.061435148), 'neutral': np.float32(45.844086)}",neutral,29,"{'Woman': np.float32(1.3648353), 'Man': np.float32(98.63516)}"
datasets/human_images/gender_dataset/women/684.jpg,"{'angry': np.float32(1.2821955e-06), 'disgust': np.float32(9.931432e-13), 'fear': np.float32(6.596461e-08), 'happy': np.float32(96.528595), 'sad': np.float32(9.868687e-05), 'surprise': np.float32(0.01546613), 'neutral': np.float32(3.4558344)}",happy,26,"{'Woman': np.float32(1.0122916), 'Man': np.float32(98.9877)}"
datasets/human_images/gender_dataset/men/625.jpg,"{'angry': np.float32(12.930037), 'disgust': np.float32(9.16318e-10), 'fear': np.float32(0.062788785), 'happy': np.float32(3.3265628e-09), 'sad': np.float32(81.14721), 'surprise': np.float32(1.1963589e-08), 'neutral': np.float32(5.8599696)}",sad,32,"{'Woman': np.float32(3.08492e-05), 'Man': np.float32(99.99996)}"
datasets/human_images/gender_dataset/men/108.jpg,"{'angry': np.float32(8.555561e-17), 'disgust': np.float32(8.16688e-34), 'fear': np.float32(6.353948e-26), 'happy': np.float32(100.0), 'sad': np.float32(4.507899e-16), 'surprise': np.float32(4.1859832e-17), 'neutral': np.float32(2.0174203e-07)}",happy,42,"{'Woman': np.float32(0.09166386), 'Man': np.float32(99.90834)}"
datasets/human_images/gender_dataset/men/511.jpg,"{'angry': np.float32(67.07084), 'disgust': np.float32(5.3127263e-07), 'fear': np.float32(3.353612), 'happy': np.float32(29.485645), 'sad': np.float32(0.073625386), 'surprise': np.float32(0.00014210354), 'neutral': np.float32(0.01614008)}",angry,23,"{'Woman': np.float32(0.02647851), 'Man': np.float32(99.97352)}"
datasets/human_images/gender_dataset/women/113.jpg,"{'angry': np.float32(24.29984), 'disgust': np.float32(0.00013857069), 'fear': np.float32(5.1733184), 'happy': np.float32(0.017360415), 'sad': np.float32(19.191732), 'surprise': np.float32(0.0075566457), 'neutral': np.float32(51.31005)}",neutral,26,"{'Woman': np.float32(99.99943), 'Man': np.float32(0.0005714117)}"
datasets/human_images/gender_dataset/men/607.jpg,"{'angry': np.float32(1.1479584), 'disgust': np.float32(0.00015284617), 'fear': np.float32(0.11578747), 'happy': np.float32(4.4178414), 'sad': np.float32(0.7838451), 'surprise': np.float32(0.0072736475), 'neutral': np.float32(93.52714)}",neutral,26,"{'Woman': np.float32(0.006585391), 'Man': np.float32(99.99342)}"
datasets/human_images/gender_dataset/women/64.jpg,"{'angry': np.float32(0.0033997041), 'disgust': np.float32(3.132273e-09), 'fear': np.float32(3.2990098), 'happy': np.float32(0.0013029284), 'sad': np.float32(0.4687857), 'surprise': np.float32(0.014146156), 'neutral': np.float32(96.21336)}",neutral,30,"{'Woman': np.float32(99.99381), 'Man': np.float32(0.0061889403)}"
datasets/human_images/gender_dataset/women/29.jpg,"{'angry': np.float32(0.21672437), 'disgust': np.float32(0.00970843), 'fear': np.float32(26.476767), 'happy': np.float32(1.1258223), 'sad': np.float32(0.14625798), 'surprise': np.float32(72.02278), 'neutral': np.float32(0.0019460979)}",surprise,24,"{'Woman': np.float32(9.821768), 'Man': np.float32(90.17823)}"
datasets/human_images/gender_dataset/women/29.jpg,"{'angry': np.float32(0.00012771231), 'disgust': np.float32(3.9164272e-10), 'fear': np.float32(91.17714), 'happy': np.float32(0.00788533), 'sad': np.float32(0.09209821), 'surprise': np.float32(5.728144), 'neutral': np.float32(2.9946067)}",fear,32,"{'Woman': np.float32(95.597496), 'Man': np.float32(4.4025035)}"
datasets/human_images/gender_dataset/men/833.jpg,"{'angry': np.float32(0.37321162), 'disgust': np.float32(0.00012814658), 'fear': np.float32(39.34881), 'happy': np.float32(12.235287), 'sad': np.float32(0.4180553), 'surprise': np.float32(0.04402228), 'neutral': np.float32(47.58049)}",neutral,24,"{'Woman': np.float32(0.015084502), 'Man': np.float32(99.98491)}"
datasets/human_images/gender_dataset/men/769.jpg,"{'angry': np.float32(0.042904884), 'disgust': np.float32(2.2619051e-06), 'fear': np.float32(0.09342011), 'happy': np.float32(0.05987326), 'sad': np.float32(0.47823504), 'surprise': np.float32(0.8393146), 'neutral': np.float32(98.48625)}",neutral,31,"{'Woman': np.float32(0.0032329673), 'Man': np.float32(99.99677)}"
datasets/human_images/gender_dataset/men/629.jpg,"{'angry': np.float32(20.974169), 'disgust': np.float32(0.00046854283), 'fear': np.float32(9.880724), 'happy': np.float32(0.001126313), 'sad': np.float32(62.036728), 'surprise': np.float32(0.007605771), 'neutral': np.float32(7.0991755)}",sad,23,"{'Woman': np.float32(0.015382691), 'Man': np.float32(99.98461)}"
datasets/human_images/gender_dataset/women/224.jpg,"{'angry': np.float32(0.39984766), 'disgust': np.float32(8.1856575e-05), 'fear': np.float32(18.687443), 'happy': np.float32(5.142378), 'sad': np.float32(7.42703), 'surprise': np.float32(0.00065612944), 'neutral': np.float32(68.34256)}",neutral,30,"{'Woman': np.float32(99.99957), 'Man': np.float32(0.0004232316)}"
datasets/human_images/gender_dataset/women/342.jpg,"{'angry': np.float32(0.000113507376), 'disgust': np.float32(2.3743998e-07), 'fear': np.float32(0.0057795695), 'happy': np.float32(94.761856), 'sad': np.float32(0.008477095), 'surprise': np.float32(0.024188502), 'neutral': np.float32(5.1995854)}",happy,33,"{'Woman': np.float32(99.93654), 'Man': np.float32(0.063461974)}"
datasets/human_images/gender_dataset/women/717.jpg,"{'angry': np.float32(0.30509895), 'disgust': np.float32(3.3800674e-07), 'fear': np.float32(7.3733664), 'happy': np.float32(0.12385402), 'sad': np.float32(1.3131012), 'surprise': np.float32(0.28750286), 'neutral': np.float32(90.59708)}",neutral,28,"{'Woman': np.float32(99.999985), 'Man': np.float32(1.464747e-05)}"
datasets/human_images/gender_dataset/women/625.jpg,"{'angry': np.float32(4.4541357e-05), 'disgust': np.float32(4.369376e-09), 'fear': np.float32(0.0105553195), 'happy': np.float32(94.23034), 'sad': np.float32(0.0047641434), 'surprise': np.float32(0.0012873379), 'neutral': np.float32(5.7530136)}",happy,35,"{'Woman': np.float32(99.99993), 'Man': np.float32(6.968301e-05)}"
datasets/human_images/gender_dataset/men/543.jpg,"{'angry': np.float32(2.0643826), 'disgust': np.float32(4.140418e-06), 'fear': np.float32(72.25086), 'happy': np.float32(0.008242891), 'sad': np.float32(6.574259), 'surprise': np.float32(0.0825006), 'neutral': np.float32(19.019753)}",fear,41,"{'Woman': np.float32(0.0097292075), 'Man': np.float32(99.99027)}"
datasets/human_images/gender_dataset/women/562.jpg,"{'angry': np.float32(7.572584), 'disgust': np.float32(2.722404e-06), 'fear': np.float32(26.402376), 'happy': np.float32(1.6174112e-05), 'sad': np.float32(64.9462), 'surprise': np.float32(1.0095295), 'neutral': np.float32(0.06929738)}",sad,31,"{'Woman': np.float32(99.94829), 'Man': np.float32(0.051714327)}"
datasets/human_images/gender_dataset/women/618.jpg,"{'angry': np.float32(0.21862933), 'disgust': np.float32(0.0001623215), 'fear': np.float32(0.4248438), 'happy': np.float32(0.002591261), 'sad': np.float32(2.311464), 'surprise': np.float32(0.026079196), 'neutral': np.float32(97.01623)}",neutral,28,"{'Woman': np.float32(99.99854), 'Man': np.float32(0.0014534189)}"
datasets/human_images/gender_dataset/men/260.jpg,"{'angry': np.float32(1.1892876e-11), 'disgust': np.float32(1.0459677e-14), 'fear': np.float32(3.86701e-10), 'happy': np.float32(99.89231), 'sad': np.float32(1.0306748e-07), 'surprise': np.float32(5.914258e-07), 'neutral': np.float32(0.10768556)}",happy,19,"{'Woman': np.float32(2.2675493), 'Man': np.float32(97.73245)}"
datasets/human_images/gender_dataset/men/260.jpg,"{'angry': np.float32(3.8205684e-15), 'disgust': np.float32(2.813244e-23), 'fear': np.float32(3.144859e-16), 'happy': np.float32(99.82273), 'sad': np.float32(1.2503275e-09), 'surprise': np.float32(2.7810998e-08), 'neutral': np.float32(0.17727138)}",happy,21,"{'Woman': np.float32(74.882164), 'Man': np.float32(25.117836)}"
datasets/human_images/gender_dataset/men/816.jpg,"{'angry': np.float32(4.9399815), 'disgust': np.float32(0.0076956125), 'fear': np.float32(67.34508), 'happy': np.float32(0.249291), 'sad': np.float32(6.4644485), 'surprise': np.float32(0.009019917), 'neutral': np.float32(20.984491)}",fear,25,"{'Woman': np.float32(0.123077504), 'Man': np.float32(99.87692)}"
datasets/human_images/gender_dataset/women/381.jpg,"{'angry': np.float32(6.6214646e-14), 'disgust': np.float32(1.962709e-27), 'fear': np.float32(6.889502e-18), 'happy': np.float32(99.971504), 'sad': np.float32(1.5881116e-11), 'surprise': np.float32(6.7976316e-08), 'neutral': np.float32(0.028496072)}",happy,33,"{'Woman': np.float32(99.95762), 'Man': np.float32(0.0423871)}"
datasets/human_images/gender_dataset/women/712.jpg,"{'angry': np.float32(0.4506498), 'disgust': np.float32(0.00018104516), 'fear': np.float32(0.32026273), 'happy': np.float32(17.993355), 'sad': np.float32(1.4927285), 'surprise': np.float32(0.38506362), 'neutral': np.float32(79.35776)}",neutral,30,"{'Woman': np.float32(99.99998), 'Man': np.float32(2.9676135e-05)}"
datasets/human_images/gender_dataset/women/795.jpg,"{'angry': np.float32(10.762027), 'disgust': np.float32(0.030534979), 'fear': np.float32(83.33578), 'happy': np.float32(0.3804248), 'sad': np.float32(0.5136676), 'surprise': np.float32(4.9570894), 'neutral': np.float32(0.020480087)}",fear,26,"{'Woman': np.float32(1.2311469), 'Man': np.float32(98.76886)}"
datasets/human_images/gender_dataset/men/5.jpg,"{'angry': np.float32(93.73088), 'disgust': np.float32(0.41087162), 'fear': np.float32(1.3911704), 'happy': np.float32(7.161591e-08), 'sad': np.float32(4.001053), 'surprise': np.float32(0.019780627), 'neutral': np.float32(0.446239)}",angry,35,"{'Woman': np.float32(0.020287668), 'Man': np.float32(99.97971)}"
datasets/human_images/gender_dataset/men/708.jpg,"{'angry': np.float32(0.0010960582), 'disgust': np.float32(1.6092306e-09), 'fear': np.float32(0.20418619), 'happy': np.float32(6.029285e-11), 'sad': np.float32(18.37237), 'surprise': np.float32(7.68067e-08), 'neutral': np.float32(81.422356)}",neutral,32,"{'Woman': np.float32(0.060385898), 'Man': np.float32(99.939606)}"
datasets/human_images/gender_dataset/men/139.jpg,"{'angry': np.float32(0.65731585), 'disgust': np.float32(0.00024090032), 'fear': np.float32(0.094089), 'happy': np.float32(1.5332109), 'sad': np.float32(8.745033), 'surprise': np.float32(0.0008807953), 'neutral': np.float32(88.96923)}",neutral,42,"{'Woman': np.float32(8.577329e-05), 'Man': np.float32(99.999916)}"
datasets/human_images/gender_dataset/women/532.jpg,"{'angry': np.float32(0.00014831436), 'disgust': np.float32(1.5059901e-09), 'fear': np.float32(0.0008615471), 'happy': np.float32(99.95843), 'sad': np.float32(0.002861997), 'surprise': np.float32(0.0007403055), 'neutral': np.float32(0.03697011)}",happy,35,"{'Woman': np.float32(99.91814), 'Man': np.float32(0.08185978)}"
datasets/human_images/gender_dataset/women/315.jpg,"{'angry': np.float32(7.3303075e-09), 'disgust': np.float32(6.143937e-20), 'fear': np.float32(7.4812125e-14), 'happy': np.float32(99.917786), 'sad': np.float32(1.0949361e-09), 'surprise': np.float32(7.652936e-05), 'neutral': np.float32(0.082140945)}",happy,35,"{'Woman': np.float32(99.65249), 'Man': np.float32(0.34751546)}"
datasets/human_images/gender_dataset/men/747.jpg,"{'angry': np.float32(16.23853), 'disgust': np.float32(0.00020797299), 'fear': np.float32(1.0758786), 'happy': np.float32(0.0071760607), 'sad': np.float32(18.252838), 'surprise': np.float32(0.02959315), 'neutral': np.float32(64.395775)}",neutral,29,"{'Woman': np.float32(0.2479362), 'Man': np.float32(99.75206)}"
datasets/human_images/gender_dataset/women/373.jpg,"{'angry': np.float32(0.0018838936), 'disgust': np.float32(1.3176406e-14), 'fear': np.float32(0.005709831), 'happy': np.float32(0.0021562562), 'sad': np.float32(0.5453656), 'surprise': np.float32(0.00572381), 'neutral': np.float32(99.43916)}",neutral,28,"{'Woman': np.float32(33.003956), 'Man': np.float32(66.99604)}"
datasets/human_images/gender_dataset/women/373.jpg,"{'angry': np.float32(4.2430324e-06), 'disgust': np.float32(3.3253393e-15), 'fear': np.float32(1.0098708e-07), 'happy': np.float32(99.967224), 'sad': np.float32(3.2907906e-06), 'surprise': np.float32(3.6268707e-06), 'neutral': np.float32(0.032755896)}",happy,32,"{'Woman': np.float32(99.994156), 'Man': np.float32(0.005842611)}"
datasets/human_images/gender_dataset/men/242.jpg,"{'angry': np.float32(5.875328), 'disgust': np.float32(1.9509697), 'fear': np.float32(76.563896), 'happy': np.float32(0.10697358), 'sad': np.float32(12.731422), 'surprise': np.float32(0.4675387), 'neutral': np.float32(2.3038688)}",fear,24,"{'Woman': np.float32(0.00021143457), 'Man': np.float32(99.99979)}"
datasets/human_images/gender_dataset/men/825.jpg,"{'angry': np.float32(9.910393e-06), 'disgust': np.float32(5.0951695e-14), 'fear': np.float32(0.0001986403), 'happy': np.float32(99.99976), 'sad': np.float32(2.756077e-10), 'surprise': np.float32(3.8629125e-08), 'neutral': np.float32(3.0371679e-05)}",happy,24,"{'Woman': np.float32(0.0001829598), 'Man': np.float32(99.999825)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(0.00055690075), 'disgust': np.float32(3.5617702e-09), 'fear': np.float32(0.0006672759), 'happy': np.float32(98.96602), 'sad': np.float32(0.0061212685), 'surprise': np.float32(0.00021253996), 'neutral': np.float32(1.0264237)}",happy,36,"{'Woman': np.float32(22.729145), 'Man': np.float32(77.27086)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(1.8735813), 'disgust': np.float32(2.768134e-07), 'fear': np.float32(0.61689496), 'happy': np.float32(1.0980455), 'sad': np.float32(6.61628), 'surprise': np.float32(0.00082319166), 'neutral': np.float32(89.79438)}",neutral,43,"{'Woman': np.float32(1.0325482), 'Man': np.float32(98.96745)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(0.0008867934), 'disgust': np.float32(1.13993454e-10), 'fear': np.float32(98.762726), 'happy': np.float32(0.041437477), 'sad': np.float32(1.1230756), 'surprise': np.float32(0.04459124), 'neutral': np.float32(0.027281875)}",fear,24,"{'Woman': np.float32(6.591161), 'Man': np.float32(93.408844)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(3.6217484), 'disgust': np.float32(1.4226502e-07), 'fear': np.float32(85.17494), 'happy': np.float32(9.411405), 'sad': np.float32(1.2365402), 'surprise': np.float32(2.4059048e-06), 'neutral': np.float32(0.5553634)}",fear,25,"{'Woman': np.float32(1.5830467), 'Man': np.float32(98.41695)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(0.00069312943), 'disgust': np.float32(1.8311507e-09), 'fear': np.float32(0.96912247), 'happy': np.float32(88.13532), 'sad': np.float32(1.1110836), 'surprise': np.float32(0.0009225896), 'neutral': np.float32(9.782858)}",happy,27,"{'Woman': np.float32(19.611359), 'Man': np.float32(80.38864)}"
datasets/human_images/gender_dataset/women/726.jpg,"{'angry': np.float32(7.1954523e-06), 'disgust': np.float32(4.0402855e-11), 'fear': np.float32(8.0577565e-06), 'happy': np.float32(99.99139), 'sad': np.float32(0.00045342348), 'surprise': np.float32(0.003072504), 'neutral': np.float32(0.005072325)}",happy,34,"{'Woman': np.float32(99.57175), 'Man': np.float32(0.42824963)}"
datasets/human_images/gender_dataset/men/148.jpg,"{'angry': np.float32(0.052422058), 'disgust': np.float32(0.00029363847), 'fear': np.float32(0.21163495), 'happy': np.float32(57.727463), 'sad': np.float32(0.12171639), 'surprise': np.float32(0.055857882), 'neutral': np.float32(41.830616)}",happy,32,"{'Woman': np.float32(0.00044350565), 'Man': np.float32(99.99956)}"
datasets/human_images/gender_dataset/men/677.jpg,"{'angry': np.float32(0.7126352), 'disgust': np.float32(2.8077886e-05), 'fear': np.float32(3.2707615), 'happy': np.float32(0.09572336), 'sad': np.float32(0.6340742), 'surprise': np.float32(70.52705), 'neutral': np.float32(24.759735)}",surprise,42,"{'Woman': np.float32(0.34061247), 'Man': np.float32(99.659386)}"
datasets/human_images/gender_dataset/men/46.jpg,"{'angry': np.float32(2.7269578), 'disgust': np.float32(0.0067956257), 'fear': np.float32(3.1266177), 'happy': np.float32(0.67860705), 'sad': np.float32(57.563507), 'surprise': np.float32(0.0036445027), 'neutral': np.float32(35.89388)}",sad,29,"{'Woman': np.float32(0.0026768488), 'Man': np.float32(99.997314)}"
datasets/human_images/gender_dataset/men/113.jpg,"{'angry': np.float32(2.0704323e-07), 'disgust': np.float32(6.7320766e-19), 'fear': np.float32(1.2616092e-11), 'happy': np.float32(99.99386), 'sad': np.float32(1.1367417e-09), 'surprise': np.float32(4.2915016e-08), 'neutral': np.float32(0.006137332)}",happy,34,"{'Woman': np.float32(0.041721914), 'Man': np.float32(99.95828)}"
datasets/human_images/gender_dataset/men/256.jpg,"{'angry': np.float32(77.1436), 'disgust': np.float32(18.408016), 'fear': np.float32(0.5887993), 'happy': np.float32(0.0024924318), 'sad': np.float32(0.782096), 'surprise': np.float32(0.8026019), 'neutral': np.float32(2.272389)}",angry,47,"{'Woman': np.float32(0.050618026), 'Man': np.float32(99.94939)}"
datasets/human_images/gender_dataset/men/73.jpg,"{'angry': np.float32(3.5897508), 'disgust': np.float32(1.4443512e-10), 'fear': np.float32(0.018630521), 'happy': np.float32(4.2818675), 'sad': np.float32(0.07883079), 'surprise': np.float32(0.00038806457), 'neutral': np.float32(92.03053)}",neutral,31,"{'Woman': np.float32(0.0009081792), 'Man': np.float32(99.99909)}"
datasets/human_images/gender_dataset/women/430.jpg,"{'angry': np.float32(0.027707076), 'disgust': np.float32(1.0810186e-07), 'fear': np.float32(0.580911), 'happy': np.float32(0.021566011), 'sad': np.float32(0.5698517), 'surprise': np.float32(0.00017016083), 'neutral': np.float32(98.7998)}",neutral,25,"{'Woman': np.float32(99.992165), 'Man': np.float32(0.007835617)}"
datasets/human_images/gender_dataset/women/813.jpg,"{'angry': np.float32(89.109116), 'disgust': np.float32(2.3121729e-07), 'fear': np.float32(5.3782535), 'happy': np.float32(5.511483), 'sad': np.float32(0.0008056462), 'surprise': np.float32(4.683023e-05), 'neutral': np.float32(0.00029952847)}",angry,32,"{'Woman': np.float32(13.184828), 'Man': np.float32(86.81517)}"
datasets/human_images/gender_dataset/women/86.jpg,"{'angry': np.float32(0.00019983144), 'disgust': np.float32(3.3899474e-09), 'fear': np.float32(0.00046883087), 'happy': np.float32(0.099697135), 'sad': np.float32(0.0050879195), 'surprise': np.float32(0.31627262), 'neutral': np.float32(99.57827)}",neutral,31,"{'Woman': np.float32(99.108925), 'Man': np.float32(0.89107853)}"
datasets/human_images/gender_dataset/men/158.jpg,"{'angry': np.float32(3.1826788e-10), 'disgust': np.float32(5.742618e-19), 'fear': np.float32(0.36264005), 'happy': np.float32(2.1518558e-08), 'sad': np.float32(2.7174224e-07), 'surprise': np.float32(0.0012647582), 'neutral': np.float32(99.6361)}",neutral,38,"{'Woman': np.float32(42.28376), 'Man': np.float32(57.71624)}"
datasets/human_images/gender_dataset/women/309.jpg,"{'angry': np.float32(15.751622), 'disgust': np.float32(0.00025453235), 'fear': np.float32(1.6922452), 'happy': np.float32(0.03892157), 'sad': np.float32(30.730486), 'surprise': np.float32(0.0005518017), 'neutral': np.float32(51.785915)}",neutral,28,"{'Woman': np.float32(99.837326), 'Man': np.float32(0.16267513)}"
datasets/human_images/gender_dataset/women/109.jpg,"{'angry': np.float32(0.64643013), 'disgust': np.float32(0.00071458565), 'fear': np.float32(59.573776), 'happy': np.float32(23.622183), 'sad': np.float32(1.366896), 'surprise': np.float32(0.036490645), 'neutral': np.float32(14.753517)}",fear,34,"{'Woman': np.float32(17.316235), 'Man': np.float32(82.68377)}"
datasets/human_images/gender_dataset/women/526.jpg,"{'angry': np.float32(3.8527331), 'disgust': np.float32(0.0023285279), 'fear': np.float32(10.346498), 'happy': np.float32(0.061534844), 'sad': np.float32(7.649089), 'surprise': np.float32(0.0034362776), 'neutral': np.float32(78.08438)}",neutral,32,"{'Woman': np.float32(99.999855), 'Man': np.float32(0.00014886538)}"
datasets/human_images/gender_dataset/men/790.jpg,"{'angry': np.float32(96.698845), 'disgust': np.float32(6.242864e-05), 'fear': np.float32(2.0504081), 'happy': np.float32(1.9441038e-06), 'sad': np.float32(1.0764942), 'surprise': np.float32(0.00050705235), 'neutral': np.float32(0.17368771)}",angry,32,"{'Woman': np.float32(17.563875), 'Man': np.float32(82.43613)}"
datasets/human_images/gender_dataset/men/445.jpg,"{'angry': np.float32(82.02055), 'disgust': np.float32(0.0016167832), 'fear': np.float32(0.051424574), 'happy': np.float32(1.9904048), 'sad': np.float32(2.9093559), 'surprise': np.float32(2.5880995), 'neutral': np.float32(10.438539)}",angry,43,"{'Woman': np.float32(48.790077), 'Man': np.float32(51.209927)}"
datasets/human_images/gender_dataset/men/763.jpg,"{'angry': np.float32(4.315166), 'disgust': np.float32(6.5766755e-05), 'fear': np.float32(4.318996), 'happy': np.float32(0.00069798843), 'sad': np.float32(31.673717), 'surprise': np.float32(13.467221), 'neutral': np.float32(46.224136)}",neutral,27,"{'Woman': np.float32(0.0007456688), 'Man': np.float32(99.99925)}"
datasets/human_images/gender_dataset/men/522.jpg,"{'angry': np.float32(20.232134), 'disgust': np.float32(0.00144859), 'fear': np.float32(4.327954), 'happy': np.float32(0.5411747), 'sad': np.float32(30.22075), 'surprise': np.float32(0.41250008), 'neutral': np.float32(44.26404)}",neutral,39,"{'Woman': np.float32(0.06773885), 'Man': np.float32(99.93227)}"
datasets/human_images/gender_dataset/women/231.jpg,"{'angry': np.float32(0.021107208), 'disgust': np.float32(2.2850065e-05), 'fear': np.float32(1.7466987), 'happy': np.float32(49.55079), 'sad': np.float32(48.003216), 'surprise': np.float32(0.000594142), 'neutral': np.float32(0.6775806)}",happy,35,"{'Woman': np.float32(24.791618), 'Man': np.float32(75.20838)}"
datasets/human_images/gender_dataset/men/444.jpg,"{'angry': np.float32(0.11615238), 'disgust': np.float32(2.3142528e-11), 'fear': np.float32(0.00029125944), 'happy': np.float32(5.736767e-06), 'sad': np.float32(0.01386456), 'surprise': np.float32(0.00013610601), 'neutral': np.float32(99.86955)}",neutral,30,"{'Woman': np.float32(0.03123912), 'Man': np.float32(99.968765)}"
datasets/human_images/gender_dataset/men/506.jpg,"{'angry': np.float32(0.013536583), 'disgust': np.float32(3.0828774e-11), 'fear': np.float32(11.58198), 'happy': np.float32(1.2560557e-05), 'sad': np.float32(71.61348), 'surprise': np.float32(0.00011296559), 'neutral': np.float32(16.790876)}",sad,41,"{'Woman': np.float32(2.6900136), 'Man': np.float32(97.30998)}"
datasets/human_images/gender_dataset/men/426.jpg,"{'angry': np.float32(9.078415e-06), 'disgust': np.float32(7.5048865e-09), 'fear': np.float32(45.108406), 'happy': np.float32(48.383583), 'sad': np.float32(1.6519405), 'surprise': np.float32(7.787514e-05), 'neutral': np.float32(4.855983)}",happy,34,"{'Woman': np.float32(1.503743), 'Man': np.float32(98.49626)}"
datasets/human_images/gender_dataset/women/563.jpg,"{'angry': np.float32(5.9218387e-06), 'disgust': np.float32(2.1859241e-13), 'fear': np.float32(9.043723e-06), 'happy': np.float32(99.94193), 'sad': np.float32(4.5820016e-05), 'surprise': np.float32(0.0015703746), 'neutral': np.float32(0.05643034)}",happy,31,"{'Woman': np.float32(99.999985), 'Man': np.float32(1.472189e-05)}"
datasets/human_images/gender_dataset/men/132.jpg,"{'angry': np.float32(2.3959334), 'disgust': np.float32(3.8373866e-08), 'fear': np.float32(4.354554), 'happy': np.float32(4.024595e-05), 'sad': np.float32(53.940678), 'surprise': np.float32(2.4270487e-06), 'neutral': np.float32(39.3088)}",sad,30,"{'Woman': np.float32(0.0019281739), 'Man': np.float32(99.99807)}"
datasets/human_images/gender_dataset/men/326.jpg,"{'angry': np.float32(0.00013986471), 'disgust': np.float32(7.1566634e-14), 'fear': np.float32(71.96799), 'happy': np.float32(0.011011641), 'sad': np.float32(11.383783), 'surprise': np.float32(0.0028989532), 'neutral': np.float32(16.634188)}",fear,37,"{'Woman': np.float32(13.781649), 'Man': np.float32(86.21835)}"
datasets/human_images/gender_dataset/men/326.jpg,"{'angry': np.float32(3.409131e-05), 'disgust': np.float32(4.0333015e-11), 'fear': np.float32(0.00043656564), 'happy': np.float32(1.7580504), 'sad': np.float32(0.017281735), 'surprise': np.float32(4.9359634e-05), 'neutral': np.float32(98.224144)}",neutral,24,"{'Woman': np.float32(0.009315721), 'Man': np.float32(99.99068)}"
datasets/human_images/gender_dataset/men/782.jpg,"{'angry': np.float32(0.84714806), 'disgust': np.float32(2.1947186e-07), 'fear': np.float32(52.870567), 'happy': np.float32(0.13839781), 'sad': np.float32(20.919106), 'surprise': np.float32(0.87303764), 'neutral': np.float32(24.35175)}",fear,24,"{'Woman': np.float32(36.20041), 'Man': np.float32(63.799595)}"
datasets/human_images/gender_dataset/women/615.jpg,"{'angry': np.float32(3.3990483), 'disgust': np.float32(2.951898e-05), 'fear': np.float32(84.57352), 'happy': np.float32(0.0024456931), 'sad': np.float32(5.5835447), 'surprise': np.float32(1.0066043e-05), 'neutral': np.float32(6.441408)}",fear,26,"{'Woman': np.float32(99.999916), 'Man': np.float32(8.404164e-05)}"
datasets/human_images/gender_dataset/men/258.jpg,"{'angry': np.float32(6.1086605e-05), 'disgust': np.float32(2.4647484e-09), 'fear': np.float32(18.894238), 'happy': np.float32(80.47892), 'sad': np.float32(0.00076622516), 'surprise': np.float32(2.3827495e-06), 'neutral': np.float32(0.62600464)}",happy,38,"{'Woman': np.float32(5.6131487), 'Man': np.float32(94.38685)}"
datasets/human_images/gender_dataset/women/708.jpg,"{'angry': np.float32(0.0279182), 'disgust': np.float32(0.000100875535), 'fear': np.float32(39.530876), 'happy': np.float32(9.412504), 'sad': np.float32(0.87416685), 'surprise': np.float32(0.18954694), 'neutral': np.float32(49.964886)}",neutral,33,"{'Woman': np.float32(99.99708), 'Man': np.float32(0.0029239065)}"
datasets/human_images/gender_dataset/men/257.jpg,"{'angry': np.float32(17.816822), 'disgust': np.float32(2.043805e-10), 'fear': np.float32(0.028999493), 'happy': np.float32(2.5864043), 'sad': np.float32(0.06978495), 'surprise': np.float32(0.00030009638), 'neutral': np.float32(79.497696)}",neutral,45,"{'Woman': np.float32(0.0600345), 'Man': np.float32(99.939964)}"
datasets/human_images/gender_dataset/women/67.jpg,"{'angry': np.float32(0.4538653), 'disgust': np.float32(0.0019068009), 'fear': np.float32(0.22824033), 'happy': np.float32(42.478924), 'sad': np.float32(2.1433387), 'surprise': np.float32(0.18263187), 'neutral': np.float32(54.511097)}",neutral,39,"{'Woman': np.float32(99.999985), 'Man': np.float32(6.175422e-06)}"
datasets/human_images/gender_dataset/women/197.jpg,"{'angry': np.float32(0.0035030846), 'disgust': np.float32(1.7335532e-08), 'fear': np.float32(0.36304003), 'happy': np.float32(95.694756), 'sad': np.float32(0.0041521606), 'surprise': np.float32(0.013542566), 'neutral': np.float32(3.921007)}",happy,32,"{'Woman': np.float32(99.99777), 'Man': np.float32(0.0022259743)}"
datasets/human_images/gender_dataset/women/498.jpg,"{'angry': np.float32(1.1854286e-05), 'disgust': np.float32(3.8362907e-10), 'fear': np.float32(0.0029493317), 'happy': np.float32(80.68898), 'sad': np.float32(0.001250587), 'surprise': np.float32(0.06598499), 'neutral': np.float32(19.24082)}",happy,27,"{'Woman': np.float32(99.99731), 'Man': np.float32(0.0026974909)}"
